2025-02-04 06:46:47.489 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs/project_log.log
2025-02-04 06:47:02.628 | INFO     | __main__:process_message:169 - Chart updated successfully for message: {"message": "I just shared recipe! It was amazing.", "author": "Alice", "timestamp": "2025-02-04 06:47:02", "category": "food", "sentiment": 0.59, "keyword_mentioned": "recipe", "message_length": 37}
2025-02-04 06:47:07.596 | INFO     | __main__:main:158 - {'message': 'I just saw recipe! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-04 06:47:07', 'category': 'food', 'sentiment': 0.21, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-02-04 06:47:07.596 | INFO     | __main__:main:167 - Sent message to Kafka topic 'project_json': {'message': 'I just saw recipe! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-04 06:47:07', 'category': 'food', 'sentiment': 0.21, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-02-04 06:47:07.597 | INFO     | __main__:process_message:152 - Processed JSON message: {'message': 'I just saw recipe! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-04 06:47:07', 'category': 'food', 'sentiment': 0.21, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-02-04 06:47:07.597 | INFO     | __main__:process_message:159 - Message received from author: Bob with sentiment: 0.21
2025-02-04 06:47:07.597 | INFO     | __main__:process_message:167 - Updated author sentiments: {'Eve': [1.44, 3], 'Alice': [1.43, 2], 'Bob': [0.21, 1]}
2025-02-04 06:47:07.600 | INFO     | __main__:update_chart:106 - Authors: []
2025-02-04 06:47:07.600 | INFO     | __main__:update_chart:107 - Mean Sentiments: []
2025-02-04 06:47:07.622 | INFO     | __main__:process_message:169 - Chart updated successfully for message: {"message": "I just saw recipe! It was amazing.", "author": "Bob", "timestamp": "2025-02-04 06:47:07", "category": "food", "sentiment": 0.21, "keyword_mentioned": "recipe", "message_length": 34}
2025-02-04 06:47:12.596 | INFO     | __main__:main:158 - {'message': 'I just tried Python! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-04 06:47:12', 'category': 'tech', 'sentiment': 0.87, 'keyword_mentioned': 'Python', 'message_length': 36}
2025-02-04 06:47:12.597 | INFO     | __main__:main:167 - Sent message to Kafka topic 'project_json': {'message': 'I just tried Python! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-04 06:47:12', 'category': 'tech', 'sentiment': 0.87, 'keyword_mentioned': 'Python', 'message_length': 36}
2025-02-04 06:47:12.598 | INFO     | __main__:process_message:152 - Processed JSON message: {'message': 'I just tried Python! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-04 06:47:12', 'category': 'tech', 'sentiment': 0.87, 'keyword_mentioned': 'Python', 'message_length': 36}
2025-02-04 06:47:12.598 | INFO     | __main__:process_message:159 - Message received from author: Bob with sentiment: 0.87
2025-02-04 06:47:12.598 | INFO     | __main__:process_message:167 - Updated author sentiments: {'Eve': [1.44, 3], 'Alice': [1.43, 2], 'Bob': [1.08, 2]}
2025-02-04 06:47:12.601 | INFO     | __main__:update_chart:106 - Authors: []
2025-02-04 06:47:12.601 | INFO     | __main__:update_chart:107 - Mean Sentiments: []
2025-02-04 06:47:12.624 | INFO     | __main__:process_message:169 - Chart updated successfully for message: {"message": "I just tried Python! It was amazing.", "author": "Bob", "timestamp": "2025-02-04 06:47:12", "category": "tech", "sentiment": 0.87, "keyword_mentioned": "Python", "message_length": 36}
2025-02-04 06:47:17.597 | INFO     | __main__:main:158 - {'message': 'I just shared game! It was funny.', 'author': 'Charlie', 'timestamp': '2025-02-04 06:47:17', 'category': 'gaming', 'sentiment': 0.75, 'keyword_mentioned': 'game', 'message_length': 33}
2025-02-04 06:47:17.597 | INFO     | __main__:main:167 - Sent message to Kafka topic 'project_json': {'message': 'I just shared game! It was funny.', 'author': 'Charlie', 'timestamp': '2025-02-04 06:47:17', 'category': 'gaming', 'sentiment': 0.75, 'keyword_mentioned': 'game', 'message_length': 33}
2025-02-04 06:47:17.599 | INFO     | __main__:process_message:152 - Processed JSON message: {'message': 'I just shared game! It was funny.', 'author': 'Charlie', 'timestamp': '2025-02-04 06:47:17', 'category': 'gaming', 'sentiment': 0.75, 'keyword_mentioned': 'game', 'message_length': 33}
2025-02-04 06:47:17.599 | INFO     | __main__:process_message:159 - Message received from author: Charlie with sentiment: 0.75
2025-02-04 06:47:17.599 | INFO     | __main__:process_message:167 - Updated author sentiments: {'Eve': [1.44, 3], 'Alice': [1.43, 2], 'Bob': [1.08, 2], 'Charlie': [0.75, 1]}
2025-02-04 06:47:17.602 | INFO     | __main__:update_chart:106 - Authors: []
2025-02-04 06:47:17.602 | INFO     | __main__:update_chart:107 - Mean Sentiments: []
2025-02-04 06:47:17.625 | INFO     | __main__:process_message:169 - Chart updated successfully for message: {"message": "I just shared game! It was funny.", "author": "Charlie", "timestamp": "2025-02-04 06:47:17", "category": "gaming", "sentiment": 0.75, "keyword_mentioned": "game", "message_length": 33}
2025-02-04 06:47:22.598 | INFO     | __main__:main:158 - {'message': 'I just loved Python! It was funny.', 'author': 'Charlie', 'timestamp': '2025-02-04 06:47:22', 'category': 'tech', 'sentiment': 0.73, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-04 06:47:22.598 | INFO     | __main__:main:167 - Sent message to Kafka topic 'project_json': {'message': 'I just loved Python! It was funny.', 'author': 'Charlie', 'timestamp': '2025-02-04 06:47:22', 'category': 'tech', 'sentiment': 0.73, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-04 06:47:22.599 | INFO     | __main__:process_message:152 - Processed JSON message: {'message': 'I just loved Python! It was funny.', 'author': 'Charlie', 'timestamp': '2025-02-04 06:47:22', 'category': 'tech', 'sentiment': 0.73, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-04 06:47:22.599 | INFO     | __main__:process_message:159 - Message received from author: Charlie with sentiment: 0.73
2025-02-04 06:47:22.599 | INFO     | __main__:process_message:167 - Updated author sentiments: {'Eve': [1.44, 3], 'Alice': [1.43, 2], 'Bob': [1.08, 2], 'Charlie': [1.48, 2]}
2025-02-04 06:47:22.602 | INFO     | __main__:update_chart:106 - Authors: []
2025-02-04 06:47:22.602 | INFO     | __main__:update_chart:107 - Mean Sentiments: []
2025-02-04 06:47:22.624 | INFO     | __main__:process_message:169 - Chart updated successfully for message: {"message": "I just loved Python! It was funny.", "author": "Charlie", "timestamp": "2025-02-04 06:47:22", "category": "tech", "sentiment": 0.73, "keyword_mentioned": "Python", "message_length": 34}
2025-02-04 06:47:27.598 | INFO     | __main__:main:158 - {'message': 'I just saw a trick! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-04 06:47:27', 'category': 'other', 'sentiment': 0.97, 'keyword_mentioned': 'other', 'message_length': 33}
2025-02-04 06:47:27.599 | INFO     | __main__:main:167 - Sent message to Kafka topic 'project_json': {'message': 'I just saw a trick! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-04 06:47:27', 'category': 'other', 'sentiment': 0.97, 'keyword_mentioned': 'other', 'message_length': 33}
2025-02-04 06:47:27.600 | INFO     | __main__:process_message:152 - Processed JSON message: {'message': 'I just saw a trick! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-04 06:47:27', 'category': 'other', 'sentiment': 0.97, 'keyword_mentioned': 'other', 'message_length': 33}
2025-02-04 06:47:27.600 | INFO     | __main__:process_message:159 - Message received from author: Charlie with sentiment: 0.97
2025-02-04 06:47:27.600 | INFO     | __main__:process_message:167 - Updated author sentiments: {'Eve': [1.44, 3], 'Alice': [1.43, 2], 'Bob': [1.08, 2], 'Charlie': [2.45, 3]}
2025-02-04 06:47:27.603 | INFO     | __main__:update_chart:106 - Authors: []
2025-02-04 06:47:27.603 | INFO     | __main__:update_chart:107 - Mean Sentiments: []
2025-02-04 06:47:27.625 | INFO     | __main__:process_message:169 - Chart updated successfully for message: {"message": "I just saw a trick! It was weird.", "author": "Charlie", "timestamp": "2025-02-04 06:47:27", "category": "other", "sentiment": 0.97, "keyword_mentioned": "other", "message_length": 33}
2025-02-04 06:47:32.599 | INFO     | __main__:main:158 - {'message': 'I just found recipe! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-04 06:47:32', 'category': 'food', 'sentiment': 0.98, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-02-04 06:47:32.599 | INFO     | __main__:main:167 - Sent message to Kafka topic 'project_json': {'message': 'I just found recipe! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-04 06:47:32', 'category': 'food', 'sentiment': 0.98, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-02-04 06:47:32.601 | INFO     | __main__:process_message:152 - Processed JSON message: {'message': 'I just found recipe! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-04 06:47:32', 'category': 'food', 'sentiment': 0.98, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-02-04 06:47:32.601 | INFO     | __main__:process_message:159 - Message received from author: Bob with sentiment: 0.98
2025-02-04 06:47:32.601 | INFO     | __main__:process_message:167 - Updated author sentiments: {'Eve': [1.44, 3], 'Alice': [1.43, 2], 'Bob': [2.06, 3], 'Charlie': [2.45, 3]}
2025-02-04 06:47:32.603 | INFO     | __main__:update_chart:106 - Authors: []
2025-02-04 06:47:32.603 | INFO     | __main__:update_chart:107 - Mean Sentiments: []
2025-02-04 06:47:32.628 | INFO     | __main__:process_message:169 - Chart updated successfully for message: {"message": "I just found recipe! It was boring.", "author": "Bob", "timestamp": "2025-02-04 06:47:32", "category": "food", "sentiment": 0.98, "keyword_mentioned": "recipe", "message_length": 35}
2025-02-04 06:47:37.600 | INFO     | __main__:main:158 - {'message': 'I just found game! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-04 06:47:37', 'category': 'gaming', 'sentiment': 0.65, 'keyword_mentioned': 'game', 'message_length': 33}
2025-02-04 06:47:37.600 | INFO     | __main__:main:167 - Sent message to Kafka topic 'project_json': {'message': 'I just found game! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-04 06:47:37', 'category': 'gaming', 'sentiment': 0.65, 'keyword_mentioned': 'game', 'message_length': 33}
2025-02-04 06:47:37.602 | INFO     | __main__:process_message:152 - Processed JSON message: {'message': 'I just found game! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-04 06:47:37', 'category': 'gaming', 'sentiment': 0.65, 'keyword_mentioned': 'game', 'message_length': 33}
2025-02-04 06:47:37.602 | INFO     | __main__:process_message:159 - Message received from author: Charlie with sentiment: 0.65
2025-02-04 06:47:37.602 | INFO     | __main__:process_message:167 - Updated author sentiments: {'Eve': [1.44, 3], 'Alice': [1.43, 2], 'Bob': [2.06, 3], 'Charlie': [3.1, 4]}
2025-02-04 06:47:37.604 | INFO     | __main__:update_chart:106 - Authors: []
2025-02-04 06:47:37.604 | INFO     | __main__:update_chart:107 - Mean Sentiments: []
2025-02-04 06:47:37.627 | INFO     | __main__:process_message:169 - Chart updated successfully for message: {"message": "I just found game! It was boring.", "author": "Charlie", "timestamp": "2025-02-04 06:47:37", "category": "gaming", "sentiment": 0.65, "keyword_mentioned": "game", "message_length": 33}
2025-02-04 06:47:42.600 | INFO     | __main__:main:158 - {'message': 'I just shared JavaScript! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-04 06:47:42', 'category': 'tech', 'sentiment': 0.38, 'keyword_mentioned': 'JavaScript', 'message_length': 40}
2025-02-04 06:47:42.601 | INFO     | __main__:main:167 - Sent message to Kafka topic 'project_json': {'message': 'I just shared JavaScript! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-04 06:47:42', 'category': 'tech', 'sentiment': 0.38, 'keyword_mentioned': 'JavaScript', 'message_length': 40}
2025-02-04 06:47:42.602 | INFO     | __main__:process_message:152 - Processed JSON message: {'message': 'I just shared JavaScript! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-04 06:47:42', 'category': 'tech', 'sentiment': 0.38, 'keyword_mentioned': 'JavaScript', 'message_length': 40}
2025-02-04 06:47:42.602 | INFO     | __main__:process_message:159 - Message received from author: Bob with sentiment: 0.38
2025-02-04 06:47:42.602 | INFO     | __main__:process_message:167 - Updated author sentiments: {'Eve': [1.44, 3], 'Alice': [1.43, 2], 'Bob': [2.44, 4], 'Charlie': [3.1, 4]}
2025-02-04 06:47:42.604 | INFO     | __main__:update_chart:106 - Authors: []
2025-02-04 06:47:42.605 | INFO     | __main__:update_chart:107 - Mean Sentiments: []
2025-02-04 06:47:42.629 | INFO     | __main__:process_message:169 - Chart updated successfully for message: {"message": "I just shared JavaScript! It was boring.", "author": "Bob", "timestamp": "2025-02-04 06:47:42", "category": "tech", "sentiment": 0.38, "keyword_mentioned": "JavaScript", "message_length": 40}
2025-02-04 06:47:47.601 | INFO     | __main__:main:158 - {'message': 'I just shared a meme! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-04 06:47:47', 'category': 'humor', 'sentiment': 0.41, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-02-04 06:47:47.601 | INFO     | __main__:main:167 - Sent message to Kafka topic 'project_json': {'message': 'I just shared a meme! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-04 06:47:47', 'category': 'humor', 'sentiment': 0.41, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-02-04 06:47:47.603 | INFO     | __main__:process_message:152 - Processed JSON message: {'message': 'I just shared a meme! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-04 06:47:47', 'category': 'humor', 'sentiment': 0.41, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-02-04 06:47:47.603 | INFO     | __main__:process_message:159 - Message received from author: Charlie with sentiment: 0.41
2025-02-04 06:47:47.603 | INFO     | __main__:process_message:167 - Updated author sentiments: {'Eve': [1.44, 3], 'Alice': [1.43, 2], 'Bob': [2.44, 4], 'Charlie': [3.5100000000000002, 5]}
2025-02-04 06:47:47.605 | INFO     | __main__:update_chart:106 - Authors: []
2025-02-04 06:47:47.605 | INFO     | __main__:update_chart:107 - Mean Sentiments: []
2025-02-04 06:47:47.632 | INFO     | __main__:process_message:169 - Chart updated successfully for message: {"message": "I just shared a meme! It was weird.", "author": "Charlie", "timestamp": "2025-02-04 06:47:47", "category": "humor", "sentiment": 0.41, "keyword_mentioned": "meme", "message_length": 35}
2025-02-04 06:47:52.601 | INFO     | __main__:main:158 - {'message': 'I just shared a meme! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-04 06:47:52', 'category': 'humor', 'sentiment': 0.39, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-02-04 06:47:52.601 | INFO     | __main__:main:167 - Sent message to Kafka topic 'project_json': {'message': 'I just shared a meme! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-04 06:47:52', 'category': 'humor', 'sentiment': 0.39, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-02-04 06:47:52.602 | INFO     | __main__:process_message:152 - Processed JSON message: {'message': 'I just shared a meme! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-04 06:47:52', 'category': 'humor', 'sentiment': 0.39, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-02-04 06:47:52.602 | INFO     | __main__:process_message:159 - Message received from author: Alice with sentiment: 0.39
2025-02-04 06:47:52.602 | INFO     | __main__:process_message:167 - Updated author sentiments: {'Eve': [1.44, 3], 'Alice': [1.8199999999999998, 3], 'Bob': [2.44, 4], 'Charlie': [3.5100000000000002, 5]}
2025-02-04 06:47:52.605 | INFO     | __main__:update_chart:106 - Authors: []
2025-02-04 06:47:52.605 | INFO     | __main__:update_chart:107 - Mean Sentiments: []
2025-02-04 06:47:52.632 | INFO     | __main__:process_message:169 - Chart updated successfully for message: {"message": "I just shared a meme! It was boring.", "author": "Alice", "timestamp": "2025-02-04 06:47:52", "category": "humor", "sentiment": 0.39, "keyword_mentioned": "meme", "message_length": 36}
2025-02-04 06:47:54.182 | WARNING  | __main__:main:212 - Consumer interrupted by user.
2025-02-04 06:47:54.184 | INFO     | __main__:main:217 - Kafka consumer for topic 'project_json' closed.
2025-02-04 06:47:54.184 | INFO     | __main__:main:219 - END consumer for topic 'project_json' and group 'project_json'.
2025-02-04 06:47:55.533 | WARNING  | __main__:main:171 - Producer interrupted by user.
2025-02-04 06:47:55.534 | INFO     | __main__:main:177 - Kafka producer closed.
2025-02-04 06:47:55.534 | INFO     | __main__:main:178 - Producer shutting down.
2025-02-04 06:50:07.273 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs/project_log.log
2025-02-04 06:50:07.274 | INFO     | __main__:main:138 - START producer...
2025-02-04 06:50:07.377 | INFO     | __main__:main:151 - Kafka producer connected to localhost:9092
2025-02-04 06:50:07.377 | INFO     | __main__:main:158 - {'message': 'I just saw JavaScript! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-04 06:50:07', 'category': 'tech', 'sentiment': 0.78, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-02-04 06:50:07.378 | INFO     | __main__:main:167 - Sent message to Kafka topic 'project_json': {'message': 'I just saw JavaScript! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-04 06:50:07', 'category': 'tech', 'sentiment': 0.78, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-02-04 06:50:12.378 | INFO     | __main__:main:158 - {'message': 'I just shared a meme! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-04 06:50:12', 'category': 'humor', 'sentiment': 0.31, 'keyword_mentioned': 'meme', 'message_length': 37}
2025-02-04 06:50:12.378 | INFO     | __main__:main:167 - Sent message to Kafka topic 'project_json': {'message': 'I just shared a meme! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-04 06:50:12', 'category': 'humor', 'sentiment': 0.31, 'keyword_mentioned': 'meme', 'message_length': 37}
2025-02-04 06:50:17.379 | INFO     | __main__:main:158 - {'message': 'I just loved recipe! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-04 06:50:17', 'category': 'food', 'sentiment': 0.65, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-02-04 06:50:17.379 | INFO     | __main__:main:167 - Sent message to Kafka topic 'project_json': {'message': 'I just loved recipe! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-04 06:50:17', 'category': 'food', 'sentiment': 0.65, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-02-04 06:50:22.379 | INFO     | __main__:main:158 - {'message': 'I just loved a movie! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-04 06:50:22', 'category': 'entertainment', 'sentiment': 0.15, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-02-04 06:50:22.380 | INFO     | __main__:main:167 - Sent message to Kafka topic 'project_json': {'message': 'I just loved a movie! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-04 06:50:22', 'category': 'entertainment', 'sentiment': 0.15, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-02-04 06:50:27.380 | INFO     | __main__:main:158 - {'message': 'I just tried game! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-04 06:50:27', 'category': 'gaming', 'sentiment': 0.39, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-04 06:50:27.380 | INFO     | __main__:main:167 - Sent message to Kafka topic 'project_json': {'message': 'I just tried game! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-04 06:50:27', 'category': 'gaming', 'sentiment': 0.39, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-04 06:50:27.519 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs/project_log.log
2025-02-04 06:50:27.574 | INFO     | __main__:main:192 - START consumer.
2025-02-04 06:50:27.574 | INFO     | __main__:get_kafka_topic:55 - Kafka topic: project_json
2025-02-04 06:50:27.574 | INFO     | __main__:get_kafka_consumer_group_id:62 - Kafka consumer group id: project_json
2025-02-04 06:50:27.574 | INFO     | __main__:main:197 - Consumer: Topic 'project_json' and group 'project_json'...
2025-02-04 06:50:27.574 | INFO     | utils.utils_producer:get_kafka_broker_address:50 - Kafka broker address: localhost:9092
